Name,Saison,Rating,Age,Mean,Growth
Jan Bednarek,2018,7.04,22,6.84,0.10999999999999943
Jan Oblak,2018,6.9,25,6.864,0.07000000000000028
Jan Vertonghen,2018,6.89,31,7.1571428571428575,-0.1299999999999999
Janik Haberer,2018,6.89,24,6.720000000000001,0.08000000000000007
Jannik Vestergaard,2018,7.07,26,7.052222222222222,-0.13999999999999968
Jaroslav Plasil,2018,6.5,37,6.825999999999999,-0.04999999999999982
Jasmin Kurtic,2018,7.02,30,6.81,-0.25
Jason,2018,6.76,24,6.67,-0.17999999999999972
Jason Denayer,2018,6.75,24,6.6875,0.07999999999999918
Jaume Costa,2018,6.66,30,6.891666666666666,0.3099999999999996
Javi Galán,2018,7.1,24,7.1,0.0
Javi López,2018,6.83,16,6.934444444444444,0.07000000000000028
Javi Martínez,2018,6.88,30,7.307777777777777,-0.21999999999999975
Javi Moyano,2018,6.52,32,6.52,0.0
Javier Manquillo,2018,6.59,24,6.639999999999999,-0.3899999999999997
Jean Eudes Aholou,2018,6.53,25,6.715,-0.3700000000000001
Jean Michael Seri,2018,6.55,27,6.927499999999999,0.6800000000000006
Jean Zimmer,2018,6.5,25,6.5,0.0
Jean-Clair Todibo,2018,6.79,19,6.823333333333333,-0.0600000000000005
Jean-Paul Boëtius,2018,6.9,24,6.73,0.20999999999999996
Jean-Philippe Gbamin,2018,6.7,23,6.7375,-0.33999999999999986
Jean-Philippe Mateta,2018,6.93,21,6.6674999999999995,0.46999999999999975
Jean-Victor Makengo,2018,6.35,20,6.397500000000001,-0.1200000000000001
Jeff Hendrick,2018,6.27,26,6.355,0.16000000000000014
Jeff Reine-Adélaïde,2018,6.87,21,6.85,-0.040000000000000036
Jefferson Lerma,2018,6.97,24,6.8100000000000005,-0.3700000000000001
Jeffrey Gouweleeuw,2018,6.72,27,6.77,-0.1299999999999999
Jeffrey Schlupp,2018,6.66,26,6.753333333333334,-0.3799999999999999
Jemerson,2018,6.69,26,6.896666666666667,-0.23999999999999932
Jens Stryger Larsen,2018,6.54,27,6.536666666666666,0.04999999999999982
Jeremie Boga,2018,6.8,21,6.596666666666667,0.2999999999999998
Jeremy Gelin,2018,6.39,22,6.529999999999999,-0.28000000000000025
Jesse Lingard,2018,6.59,26,6.6,-0.1299999999999999
Jessy Deminguet,2018,6.46,21,6.46,0.0
Jesús Navas,2018,6.93,33,7.002000000000001,-0.05999999999999961
Jimmy Briand,2018,6.55,33,6.657272727272727,0.45999999999999996
Jimmy Durmaz,2018,6.58,30,6.566666666666667,-0.03000000000000025
Jirí Pavlenka,2018,6.7,27,6.644,0.14999999999999947
Joachim Andersen,2018,6.84,22,6.753333333333333,-0.09999999999999964
Joan Jordán,2018,7.14,24,6.96,-0.35999999999999943
Joaquín,2018,6.87,37,6.958,-0.2999999999999998
Joaquín Correa,2018,7.03,24,6.82,0.009999999999999787
Joe Bennett,2018,6.77,28,6.715,-0.10999999999999943
Joe Bryan,2018,6.65,25,6.65,0.0
Joe Gomez,2018,6.76,21,6.853333333333334,-0.41999999999999993
Joe Hart,2018,6.61,31,6.677000000000001,0.34000000000000075
Joe Ralls,2018,6.45,25,6.45,0.0
Joel Campbell,2018,6.29,26,6.597999999999999,0.17999999999999972
Joel Matip,2018,7.11,27,7.058,-0.8799999999999999
Joelinton,2018,7.21,22,6.954000000000001,0.45999999999999996
Johann Gudmundsson,2018,6.74,28,6.783333333333334,-0.4299999999999997
Johannes Eggestein,2018,6.41,20,6.41,0.0
John Bostock,2018,6.36,27,6.36,0.0
John Brooks,2018,6.78,25,6.866250000000001,-0.09999999999999964
John Stiven Mendoza,2018,6.63,27,6.775,-0.29000000000000004
John Stones,2018,6.87,24,6.893750000000001,-0.33000000000000007
Jonas Hofmann,2018,6.75,21,6.860000000000001,0.2699999999999996
Jonas Lössl,2018,6.52,29,6.634,-0.05000000000000071
Jonas Martin,2018,6.96,29,6.781666666666667,0.33999999999999986
Jonathan Bamba,2018,7.02,23,6.915,0.1299999999999999
Jonathan Biabiany,2018,6.44,30,7.056,0.5299999999999994
Jonathan Calleri,2018,7.08,25,6.835,-0.4900000000000002
Jonathan Gradit,2018,6.8,26,6.8149999999999995,-0.03000000000000025
Jonathan Hogg,2018,6.6,30,6.68,-0.16000000000000014
Jonathan Ikone,2018,6.82,20,6.7,0.2400000000000002
Jonathan Schmid,2018,6.93,28,6.856,0.47999999999999954
Jonathan Silva,2018,6.89,24,6.89,0.0
Jonathan Tah,2018,6.95,22,6.902222222222222,0.0
Jonathan de Guzmán,2018,6.79,31,6.73625,0.07000000000000028
Jonjo Shelvey,2018,6.8,26,6.7588888888888885,-0.2599999999999998
Jonny,2018,6.85,25,6.83,0.07000000000000028
Jonny Evans,2018,6.88,30,7.045454545454547,0.04999999999999982
Jony,2018,6.89,27,6.625,-0.4899999999999993
Jonás Ramalho,2018,6.38,25,6.484999999999999,0.20999999999999996
Jordan Amavi,2018,6.91,25,7.2175,-0.6699999999999999
Jordan Ayew,2018,6.5,27,6.732727272727273,-0.3600000000000003
Jordan Ferri,2018,6.74,27,6.574,-0.020000000000000462
Jordan Henderson,2018,6.67,28,6.909999999999999,-0.17999999999999972
Jordan Ikoko,2018,6.29,25,6.59,-0.4400000000000004
Jordan Lefort,2018,6.76,25,6.76,0.0
Jordan Marié,2018,6.56,27,6.4475,0.3299999999999992
Jordan Pickford,2018,6.5,24,6.671428571428572,0.3600000000000003
Jordan Torunarigha,2018,7.09,21,7.0600000000000005,0.05999999999999961
Jordan Veretout,2018,6.96,25,6.86,-0.33000000000000007
Jordi Alba,2018,7.01,29,7.086,-0.07000000000000028
Jordi Amat,2018,6.5,26,6.614999999999999,0.16999999999999993
Jordi Masip,2018,6.57,29,6.57,0.0
Jorge Miramón,2018,6.9,29,6.9,0.0
Jorge Molina,2018,6.97,36,6.664999999999999,-0.27999999999999936
Jorge Pulido,2018,6.75,27,6.6850000000000005,-0.1299999999999999
Jorginho,2018,6.88,27,6.955454545454544,-0.03000000000000025
Joseba Zaldua,2018,6.8,27,6.908333333333334,0.1900000000000004
Josh Murphy,2018,6.54,23,6.54,0.0
Joshua Brenet,2018,6.73,24,6.73,0.0
Joshua Kimmich,2018,7.49,23,7.313750000000001,0.2599999999999998
Joshua King,2018,6.96,26,6.838333333333334,-0.17999999999999972
Josip Brekalo,2018,6.59,20,6.7379999999999995,-0.17999999999999972
Josip Ilicic,2018,7.39,31,7.141,-0.54
Josuha Guilavogui,2018,6.97,28,6.938888888888888,-0.040000000000000036
José Callejón,2018,7.03,31,6.899166666666667,0.2599999999999998
José Campaña,2018,7.1,25,7.005,-0.1899999999999995
José Fonte,2018,6.97,35,6.907272727272726,-0.020000000000000462
José Gayá,2018,6.98,24,6.989999999999999,0.20999999999999996
José Giménez,2018,7.13,24,7.197999999999999,0.3899999999999997
José Holebas,2018,7.0,34,6.975999999999999,0.16999999999999993
José Luis Morales,2018,6.86,31,6.885,-0.11000000000000032
José Luis Palomino,2018,6.84,28,6.928,0.0
José Pozo,2018,6.55,22,6.55,0.0
Jozabed Sánchez,2018,6.27,28,6.452,0.1200000000000001
João Cancelo,2018,7.2,24,7.188750000000001,0.11000000000000032
João Moutinho,2018,7.06,32,6.922,-0.5799999999999992
João Mário,2018,6.7,25,6.8066666666666675,-0.040000000000000036
João Pedro,2018,6.65,26,6.78375,0.1900000000000004
Juan Bernat,2018,6.84,25,7.0,-0.03000000000000025
Juan Cuadrado,2018,6.85,30,7.2727272727272725,0.79
Juan Ferney Otero,2018,6.57,24,6.57,0.0
Juan Foyth,2018,6.93,20,6.93,0.0
Juan Hernández,2018,6.66,24,6.66,0.0
Juan Jesus,2018,6.53,27,6.826250000000001,0.4299999999999997
Juan Mata,2018,6.7,30,7.025454545454545,-0.16999999999999993
Juan Musso,2018,6.88,24,6.75,-0.2999999999999998
Juanfran,2018,6.64,30,6.887272727272728,-0.05999999999999961
Juanmi,2018,6.48,25,6.465,0.04999999999999982
Juanpe,2018,6.76,27,6.745,-0.02999999999999936
Jules Koundé,2018,6.75,20,6.845000000000001,-0.1900000000000004
Julian Baumgartlinger,2018,6.96,30,6.9350000000000005,0.13999999999999968
Julian Brandt,2018,7.26,22,6.97,0.27999999999999936
Julian Draxler,2018,7.02,25,7.164444444444445,0.2400000000000002
Julian Korb,2018,6.35,26,6.651999999999999,-0.20000000000000018
Julian Weigl,2018,6.71,23,6.832000000000001,-0.11000000000000032
Juninho Bacuna,2018,6.49,21,6.49,0.0
Junior Sambia,2018,6.39,22,6.575,-0.020000000000000462
Junior Stanislas,2018,6.4,29,6.720000000000001,0.05999999999999961
Juraj Kucka,2018,7.01,31,6.914,0.15999999999999925
Justin Kluivert,2018,6.66,19,6.726666666666667,-0.05999999999999961
Jérémy Morel,2018,6.77,35,6.9383333333333335,0.6299999999999999
Jérémy Sorbon,2018,6.5,35,6.79875,-0.13999999999999968
Jérôme Boateng,2018,6.87,30,6.965384615384616,-0.040000000000000036
Jérôme Gondorf,2018,6.57,30,6.833333333333333,-0.33000000000000007
Jérôme Roussillon,2018,7.03,25,6.835,0.4500000000000002
Júlio Tavares,2018,6.82,30,7.0275,-0.08000000000000007
Júnior Firpo,2018,6.93,22,7.025,0.1900000000000004
Jürgen Locadia,2018,6.27,25,6.27,0.0
Kaan Ayhan,2018,6.81,24,6.597499999999999,0.23999999999999932
Kai Havertz,2018,7.25,19,6.9375,0.25
Kalidou Koulibaly,2018,7.06,27,7.0249999999999995,0.15000000000000036
Kalidou Sidibe,2018,6.54,20,6.54,0.0
Kalifa Coulibaly,2018,6.72,27,6.76,0.08000000000000007
Kamil Glik,2018,6.81,30,6.9188888888888895,0.27000000000000046
Karim Bellarabi,2018,6.9,28,7.021428571428571,0.3000000000000007
Karim Benzema,2018,7.38,31,7.273000000000001,0.6099999999999994
Karim Onisiwo,2018,6.81,26,6.728333333333334,0.23999999999999932
Karim Rekik,2018,6.62,24,6.743333333333333,-0.08000000000000007
Karl Toko Ekambi,2018,6.83,26,7.039999999999999,-0.2400000000000002
Karl-Johan Johnsson,2018,6.25,29,6.52,0.4299999999999997
Karol Linetty,2018,6.79,23,6.703999999999999,0.2599999999999998
Kasim Adams,2018,6.6,24,6.6,0.0
Kasper Schmeichel,2018,6.54,32,6.701111111111111,-0.10000000000000053
Keko,2018,6.53,27,6.5680000000000005,-0.15000000000000036
Kelechi Iheanacho,2018,6.22,22,6.5249999999999995,-0.3200000000000003
Kelvin Amian,2018,6.66,20,6.571666666666666,-0.10999999999999943
Kenedy,2018,6.53,22,6.74,-0.41999999999999993
Kenneth Omeruo,2018,6.78,25,6.78,0.0
Kenny Lala,2018,7.11,27,6.85,0.09999999999999964
Kenny Tete,2018,6.94,23,6.885,0.34999999999999964
Kepa Arrizabalaga,2018,6.63,24,6.749999999999999,-0.22999999999999954
Kerem Demirbay,2018,7.59,25,7.045714285714287,0.5999999999999996
Kevin Bonifazi,2018,6.78,22,6.62,0.3200000000000003
Kevin Danso,2018,6.68,20,6.765,0.04999999999999982
Kevin De Bruyne,2018,7.05,27,7.595454545454547,-0.08000000000000007
Kevin Gameiro,2018,6.43,32,6.764,0.47999999999999954
Kevin Kampl,2018,7.13,28,6.82,0.21999999999999975
Kevin Lasagna,2018,6.55,26,6.478333333333333,0.1900000000000004
Kevin Malcuit,2018,7.11,27,7.123333333333334,0.0
Kevin McDonald,2018,6.15,30,6.32,0.33999999999999986
Kevin Mirallas,2018,6.42,31,6.72,0.5600000000000005
Kevin Strootman,2018,6.76,28,6.95,0.71
Kevin Stöger,2018,7.17,25,6.744999999999999,0.33999999999999986
Kevin Trapp,2018,6.84,28,6.732727272727273,0.03000000000000025
Kevin Vogt,2018,6.54,27,6.593999999999999,-0.27999999999999936
Kevin Volland,2018,7.28,26,7.0329999999999995,0.29000000000000004
Kevin Wimmer,2018,6.38,26,6.6000000000000005,-0.13999999999999968
Kevin-Prince Boateng,2018,6.71,31,6.892222222222221,0.17999999999999972
Keylor Navas,2018,6.76,32,6.90125,-0.1200000000000001
Khaled Adénon,2018,6.51,33,6.65,-0.28000000000000025
Khouma Babacar,2018,6.53,25,6.622,-0.17999999999999972
Ki Sung-yueng,2018,6.57,29,6.684285714285714,-0.2999999999999998
Kieran Trippier,2018,7.1,28,7.225,0.45999999999999996
Kike García,2018,6.37,29,6.56,0.25
Kiko Femenía,2018,6.55,27,6.62,-0.2999999999999998
Kiko Olivas,2018,6.71,30,6.71,0.0
Kingsley Coman,2018,7.34,22,7.179999999999999,0.13999999999999968
Koen Casteels,2018,6.83,26,6.699000000000001,0.41999999999999993
Koffi Djidji,2018,6.87,26,6.7683333333333335,0.33000000000000007
Koke,2018,7.09,26,7.185,0.23000000000000043
Konrad Laimer,2018,6.72,21,6.727499999999999,0.16000000000000014
Konstantinos Stafylidis,2018,6.61,25,6.803333333333334,0.020000000000000462
Kostas Manolas,2018,6.89,27,7.025999999999999,0.09999999999999964
Krzysztof Piatek,2018,6.99,23,6.742,0.05999999999999961
Kurt Zouma,2018,6.78,24,6.851999999999999,-0.33000000000000007
Kwadwo Asamoah,2018,6.93,30,7.14,0.2400000000000002
Kwon Chang-Hoon,2018,6.37,25,6.58,-0.41999999999999993
Kyle Walker,2018,6.96,28,6.978461538461539,-0.5499999999999998
Kylian Mbappé,2018,8.0,20,7.772857142857142,0.10000000000000142
Kévin Monnet-Paquet,2018,6.64,30,6.601999999999999,0.0600000000000005
Ladislav Krejci,2018,6.39,26,6.555,-0.33000000000000007
Lamine Koné,2018,6.51,30,6.8711111111111105,-0.4299999999999997
Lars Bender,2018,6.95,29,7.22111111111111,-0.6000000000000005
Lars Stindl,2018,6.93,30,7.066923076923077,-0.3600000000000003
Laurent Depoitre,2018,6.22,30,6.4,-0.3600000000000003
Laurent Koscielny,2018,6.92,33,7.155000000000001,-0.3600000000000003
Lautaro Martínez,2018,6.64,21,7.015000000000001,-0.2599999999999998
Layvin Kurzawa,2018,6.67,26,7.251428571428572,-0.16000000000000014
Leander Dendoncker,2018,6.97,23,6.625000000000001,-0.20999999999999996
Leandro Cabrera,2018,7.01,27,7.01,0.0
Leandro Paredes,2018,6.95,25,6.9525,0.33999999999999986
Lebo Mothiba,2018,6.55,23,6.56,-0.1900000000000004
Lebogang Phiri,2018,6.56,24,6.56,0.0
Lee Peltier,2018,6.54,32,6.54,0.0
Leo Baptistão,2018,6.61,26,6.711428571428571,0.13999999999999968
Leo Stulac,2018,6.54,24,6.54,0.0
Leon Bailey,2018,6.9,21,6.962000000000001,-0.41999999999999993
Leon Goretzka,2018,6.96,23,7.133333333333334,-0.07000000000000028
Leonardo Bittencourt,2018,6.6,25,6.7155555555555555,-0.13000000000000078
Leonardo Bonucci,2018,6.8,31,6.954166666666667,0.34999999999999964
Leonardo Capezzi,2018,6.31,23,6.359999999999999,-0.10000000000000053
Leonardo Pavoletti,2018,7.32,30,6.9925,0.16999999999999993
Leroy Sané,2018,7.26,22,7.171428571428572,-0.040000000000000036
Levin Öztunali,2018,6.37,23,6.609999999999999,-0.2699999999999996
Lewis Dunk,2018,6.72,27,6.765000000000001,-0.10999999999999943
Lima,2018,6.74,27,6.94,-0.3099999999999996
Linton Maina,2018,6.54,19,6.505,0.07000000000000028
Lionel Carole,2018,6.71,27,6.553333333333334,0.0699999999999994
Lionel Messi,2018,8.48,31,8.557500000000001,1.0700000000000003
Loic Perrin,2018,6.96,33,7.2272727272727275,-0.5099999999999998
Lois Diony,2018,6.49,26,6.52,0.08999999999999986
Loren Morón,2018,6.48,25,6.720000000000001,0.47999999999999954
Lorenzo Ariaudo,2018,6.62,29,6.772499999999999,0.20999999999999996
Lorenzo De Silvestri,2018,6.7,30,6.7749999999999995,0.5299999999999994
Lorenzo Insigne,2018,7.16,27,7.187777777777779,-0.46999999999999975
Lorenzo Pellegrini,2018,7.0,22,7.024285714285715,-0.3799999999999999
Lorenzo Tonelli,2018,6.85,28,7.04,-0.04999999999999982
Loïc Remy,2018,6.62,32,6.906666666666667,0.020000000000000462
Loïck Landre,2018,6.69,27,6.63,0.3000000000000007
Luca Antonelli,2018,6.46,31,7.0175,-0.20999999999999996
Luca Ceppitelli,2018,6.63,29,6.736,-0.45999999999999996
Luca Cigarini,2018,6.76,32,6.977777777777778,0.5
Luca Paganini,2018,6.69,25,6.705,0.02999999999999936
Luca Pellegrini,2018,6.51,19,6.55,-0.040000000000000036
Luca Rigoni,2018,6.57,34,6.87,0.1200000000000001
Luca Rossettini,2018,6.57,33,6.832222222222223,0.33000000000000007
Luca Sangalli,2018,6.51,23,6.51,0.0
Luca Siligardi,2018,6.6,30,6.593333333333334,0.08000000000000007
Luca Valzania,2018,6.6,22,6.6,0.0
Lucas Alario,2018,6.72,26,6.692,-0.23000000000000043
Lucas Biglia,2018,6.88,32,7.153333333333333,0.20999999999999996
Lucas Castro,2018,6.81,29,6.95,-0.1899999999999995
Lucas Deaux,2018,6.69,30,6.76875,0.6900000000000004
Lucas Digne,2018,7.36,25,6.99888888888889,0.1899999999999995
Lucas Hernández,2018,7.02,22,6.955000000000001,0.2599999999999998
Lucas Höler,2018,6.27,24,6.696000000000001,-0.33000000000000007
Lucas Leiva,2018,7.11,31,7.050833333333332,-0.13999999999999968
Lucas Moura,2018,6.96,26,7.0912500000000005,-0.6499999999999995
Lucas Ocampos,2018,7.14,24,6.880000000000001,0.5299999999999994
Lucas Olaza,2018,6.78,24,6.78,0.0
Lucas Paquetá,2018,6.59,21,6.874,-0.71
Lucas Torreira,2018,6.72,22,6.885,-0.04999999999999982
Lucas Tousart,2018,6.59,21,6.817142857142858,0.16999999999999993
Lucas Vázquez,2018,6.63,27,6.938,0.4900000000000002
Luciano Vietto,2018,6.48,25,6.6075,0.3099999999999996
Ludovic Ajorque,2018,6.93,25,7.0525,-0.040000000000000036
Ludovic Blas,2018,6.69,21,6.791428571428571,-0.010000000000000675
Ludovic Butelle,2018,6.8,36,6.601999999999999,0.1200000000000001
Ludwig Augustinsson,2018,6.76,24,6.786666666666666,0.02999999999999936
Luigi Sepe,2018,6.85,27,6.815,-0.009999999999999787
Luis Advíncula,2018,6.67,28,6.67,0.0
Luis Alberto,2018,7.05,26,7.156666666666666,0.6699999999999999
Luis Muriel,2018,6.87,27,6.923,-0.3799999999999999
Luis Suárez,2018,7.57,31,7.786666666666666,0.0600000000000005
Luiz Felipe,2018,6.81,21,6.725,0.08999999999999986
Luiz Gustavo,2018,6.72,31,7.066363636363636,0.3700000000000001
Luka Jovic,2018,7.0,21,6.705,0.5899999999999999
Luka Milivojevic,2018,7.19,28,6.9225,0.39000000000000057
Luka Modric,2018,7.03,33,7.313,0.14000000000000057
Lukas Klostermann,2018,7.01,22,6.786,0.25
Lukas Kübler,2018,6.98,26,6.7379999999999995,0.3600000000000003
Lukas Lerager,2018,6.71,25,6.6875,-0.5100000000000007
Lukas Mühl,2018,6.51,21,6.51,0.0
Lukasz Fabianski,2018,7.02,34,6.816,0.3899999999999997
Lukasz Piszczek,2018,7.41,34,7.094545454545455,-0.20999999999999996
Lukasz Skorupski,2018,6.69,28,6.79,0.10000000000000053
Luke Shaw,2018,6.91,23,6.875,-0.15000000000000036
Lukás Hrádecky,2018,6.61,29,6.602499999999999,0.1200000000000001
Lyanco,2018,7.03,21,7.03,0.0
Lys Mousset,2018,6.11,22,6.11,0.0
Léo Dubois,2018,7.01,24,6.888571428571429,0.16000000000000014
M'Baye Niang,2018,6.88,24,6.723999999999999,0.25
Majeed Waris,2018,6.54,27,6.772499999999999,-0.34999999999999964
Makoto Hasebe,2018,6.87,34,6.760769230769232,0.09999999999999964
Malang Sarr,2018,6.85,19,6.7,-0.03000000000000025
Malik Tchokounte,2018,6.46,30,6.46,0.0
Mamadou Sakho,2018,6.72,28,6.947,0.5500000000000007
Manu García,2018,6.4,20,6.745000000000001,-0.27999999999999936
Manu Trigueros,2018,6.51,27,6.793333333333333,0.3600000000000003
Manuel Akanji,2018,6.79,23,6.708333333333333,0.16999999999999993
Manuel Gulde,2018,6.6,27,6.631666666666667,-0.03000000000000025
Manuel Lazzari,2018,6.93,25,6.675999999999999,0.010000000000000675
Manuel Locatelli,2018,6.77,20,6.886,0.20999999999999996
Manuel Neuer,2018,6.34,32,6.748333333333334,-0.33000000000000007
Manuel Pasqual,2018,6.36,36,6.814444444444444,0.040000000000000036
Marc Albrighton,2018,6.68,29,6.8725,-0.1800000000000006
Marc Bartra,2018,6.97,27,7.33,0.54
Marc Cucurella,2018,6.58,20,6.78,0.3600000000000003
Marc Muniesa,2018,6.83,26,6.795000000000001,-0.16999999999999993
Marc Roca,2018,6.9,22,6.650000000000001,-0.3200000000000003
Marc-André ter Stegen,2018,6.69,26,6.951666666666667,-0.2599999999999998
Marc-Aurèle Caillard,2018,6.57,25,6.555,-0.03000000000000025
Marc-Oliver Kempf,2018,7.01,23,6.85,0.33999999999999986
Marcel Halstenberg,2018,7.56,27,7.066666666666667,0.45999999999999996
Marcel Sabitzer,2018,6.94,24,7.074,-0.1899999999999995
Marcel Sobottka,2018,6.59,24,6.59,0.0
Marcel Tisserand,2018,6.9,25,6.82,0.15000000000000036
Marcelo,2018,7.25,30,7.19764705882353,0.6499999999999995
Marcelo Brozovic,2018,7.08,26,7.087142857142857,-0.14000000000000057
Marcin Kaminski,2018,6.44,27,6.455,-0.02999999999999936
Marco Asensio,2018,6.78,22,6.9174999999999995,0.23999999999999932
Marco Benassi,2018,6.6,24,6.611428571428573,-0.2400000000000002
Marco Capuano,2018,6.58,27,6.66,0.040000000000000036
Marco D'Alessandro,2018,6.63,27,6.6425,-0.20999999999999996
Marco Parolo,2018,6.85,33,7.037000000000001,0.07000000000000028
Marco Reus,2018,7.39,29,7.381428571428572,-0.040000000000000036
Marco Richter,2018,6.7,21,6.578,-0.22000000000000064
Marco Sportiello,2018,6.71,26,6.7725,0.08999999999999986
Marco Verratti,2018,7.07,26,7.224545454545455,0.11000000000000032
Marcos Alonso,2018,7.18,28,7.1850000000000005,-0.05999999999999961
Marcus Coco,2018,6.41,23,6.542,0.0
Marcus Rashford,2018,6.95,21,6.7675,-0.7800000000000002
Marcus Thuram,2018,7.0,21,7.0280000000000005,0.009999999999999787
Marek Hamsik,2018,6.66,31,7.114,0.04999999999999982
Mario Balotelli,2018,6.86,28,7.112,0.45999999999999996
Mario Gaspar,2018,6.71,28,6.986250000000001,0.3200000000000003
Mario Gomez,2018,6.6,33,7.001250000000001,0.2699999999999996
Mario Götze,2018,7.0,26,7.293333333333333,0.5
Mario Hermoso,2018,6.95,23,6.765000000000001,-0.3700000000000001
Mario Lemina,2018,6.85,25,6.753333333333334,-0.08000000000000007
Mario Mandzukic,2018,7.34,33,7.253333333333334,-0.5700000000000003
Mario Pasalic,2018,6.57,24,6.659999999999998,0.02999999999999936
Mario Suárez,2018,6.78,31,6.8549999999999995,-0.3200000000000003
Marius Wolf,2018,6.48,23,6.6450000000000005,-0.5599999999999996
Mariusz Stepinski,2018,6.35,24,6.38,-0.0600000000000005
Mark Noble,2018,6.65,31,6.938888888888889,0.17999999999999972
Mark Uth,2018,6.49,27,6.78,-0.54
Markel Susaeta,2018,6.57,31,6.8790000000000004,-0.22000000000000064
Marko Arnautovic,2018,6.84,30,6.8536363636363635,-0.1299999999999999
Marko Dmitrovic,2018,6.44,27,6.49,-0.09999999999999964
Marko Grujic,2018,7.26,23,7.1,0.3199999999999994
Marlon Santos,2018,6.64,23,6.5525,0.20999999999999996
Marquinhos,2018,7.24,25,7.013636363636365,0.33000000000000007
