Name,Team,Age,Position,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating,League,Saison,Born,Start Application,Remplacement Application,Total goals,Key passes per game,Dribbles per game,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Dribble,Passes per game,Crosses per game,Long balls per game,Through balls per game,Tackles per game,Interceptions per game,Fouls per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals
Yuri,Real Sociedad,27,"Defender, Midfielder",3090,0,2,0,0,1.2,0.0,0.0,0,7.07,LaLiga,2016,1989,35,0,3,0.7,1.0,1.2,0.1,0.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Karim Benzema,Real Madrid,29,Forward,1914,0,5,0,0,2.4,0.0,0.0,0,7.06,LaLiga,2016,1987,23,6,11,1.3,0.6,0.3,0.7,1.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nani,Valencia,30,"Midfielder, Forward",1871,0,7,0,0,2.7,0.0,0.0,0,7.06,LaLiga,2016,1986,22,3,5,1.6,1.6,1.3,0.4,2.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Pablo Piatti,Espanyol,27,Midfielder,2351,0,10,0,0,1.4,0.0,0.0,0,7.06,LaLiga,2016,1989,30,0,10,1.4,0.8,2.0,0.3,1.6,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sandro Ramírez,Malaga,21,"Midfielder, Forward",2316,0,3,0,0,3.1,0.0,0.0,0,7.05,LaLiga,2016,1995,28,2,14,1.1,0.8,1.9,0.8,1.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Iván Ramis,Eibar,32,Defender,1722,0,0,0,0,0.5,0.0,0.0,0,7.05,LaLiga,2016,1984,20,2,3,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Lucas Hernández,Atletico Madrid,20,Defender,1253,0,0,0,0,0.1,0.0,0.0,0,7.04,LaLiga,2016,1996,13,2,0,0.0,0.3,1.3,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Franco Vázquez,Sevilla,27,"Midfielder, Forward",2092,0,3,0,0,1.8,0.0,0.0,0,7.03,LaLiga,2016,1989,26,4,7,1.0,0.9,2.4,0.4,1.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Enzo Pérez,Valencia,31,Midfielder,2196,0,1,0,0,0.4,0.0,0.0,0,7.03,LaLiga,2016,1985,26,1,0,0.4,1.0,2.1,0.0,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Manu Trigueros,Villarreal,25,Midfielder,3043,0,1,0,0,1.2,0.0,0.0,0,7.03,LaLiga,2016,1991,35,2,5,1.2,0.9,1.3,0.0,1.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Raphael Varane,Real Madrid,24,Defender,1928,0,2,0,0,0.5,0.0,0.0,0,7.03,LaLiga,2016,1992,23,0,1,0.3,0.2,0.3,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jaume Costa,Villarreal,28,"Defender, Midfielder",2681,0,3,0,0,0.3,0.0,0.0,0,7.02,LaLiga,2016,1988,30,1,1,0.7,0.7,1.4,0.1,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Stefan Savic,Atletico Madrid,26,Defender,2727,0,1,0,0,0.1,0.0,0.0,0,7.02,LaLiga,2016,1990,30,2,1,0.1,0.0,0.5,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sergio Busquets,Barcelona,28,"Defender, Midfielder",2693,0,3,0,0,0.1,0.0,0.0,0,7.02,LaLiga,2016,1988,33,0,0,0.4,0.5,1.1,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Florian Lejeune,Eibar,25,Defender,2971,0,1,0,0,0.8,0.0,0.0,0,7.01,LaLiga,2016,1991,33,1,1,0.2,0.4,0.2,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nacho,Real Madrid,26,Defender,2302,0,3,0,0,0.3,0.0,0.0,0,7.01,LaLiga,2016,1990,24,4,2,0.3,0.3,0.8,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nacho,Real Madrid,27,Defender,2302,0,3,0,0,0.3,0.0,0.0,0,7.01,LaLiga,2016,1989,24,4,2,0.3,0.3,0.8,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Víctor Sánchez,Espanyol,29,"Defender, Midfielder",2281,0,1,0,0,0.3,0.0,0.0,0,7.01,LaLiga,2016,1987,25,1,1,0.7,0.3,0.9,0.0,0.8,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sergi Roberto,Barcelona,24,"Defender, Midfielder",2383,0,6,0,0,0.5,0.0,0.0,0,7.01,LaLiga,2016,1992,26,6,0,1.1,1.2,0.9,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Yannick Carrasco,Atletico Madrid,23,"Midfielder, Forward",2270,0,4,0,0,2.4,0.0,0.0,0,7.01,LaLiga,2016,1993,27,8,10,1.0,2.0,1.4,0.3,1.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Diego Rico,Leganes,23,Defender,2222,0,0,0,0,0.6,0.0,0.0,0,7.01,LaLiga,2016,1993,25,0,1,0.6,0.4,1.3,0.0,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Theo Hernández,Deportivo Alaves,19,Defender,2727,0,3,0,0,0.8,0.0,0.0,0,7.0,LaLiga,2016,1997,30,2,1,0.7,2.0,1.7,0.1,1.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Dimitrios Siovas,Leganes,28,Defender,1393,0,0,0,0,0.6,0.0,0.0,0,7.0,LaLiga,2016,1988,16,0,1,0.2,0.4,0.4,0.2,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Antonio Luna,Eibar,25,"Defender, Midfielder",2117,0,5,0,0,0.1,0.0,0.0,0,6.99,LaLiga,2016,1991,24,2,1,0.9,1.0,0.8,0.0,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Samuel Umtiti,Barcelona,23,Defender,2133,0,0,0,0,0.2,0.0,0.0,0,6.98,LaLiga,2016,1993,24,1,1,0.0,0.3,0.8,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Celso Borges,Deportivo La Coruna,28,Midfielder,2723,0,0,0,0,1.2,0.0,0.0,0,6.98,LaLiga,2016,1988,30,4,6,0.6,0.3,0.9,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Roberto Soriano,Villarreal,25,"Midfielder, Forward",2471,0,5,0,0,1.2,0.0,0.0,0,6.98,LaLiga,2016,1991,31,2,9,0.8,0.7,1.4,0.2,1.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Marc Navarro,Espanyol,21,Defender,789,0,1,0,0,1.3,0.0,0.0,0,6.98,LaLiga,2016,1995,10,2,2,0.4,0.9,1.0,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Iker Muniain,Athletic Bilbao,24,"Midfielder, Forward",2412,0,2,0,0,1.2,0.0,0.0,0,6.98,LaLiga,2016,1992,28,7,7,1.1,2.3,2.3,0.1,1.5,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Beñat Etxebarria,Athletic Bilbao,29,Midfielder,2412,0,5,0,0,1.1,0.0,0.0,0,6.97,LaLiga,2016,1987,28,4,1,2.3,0.6,0.8,0.0,0.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Roberto Rosales,Malaga,28,"Defender, Midfielder",2861,0,2,0,0,0.6,0.0,0.0,0,6.97,LaLiga,2016,1988,32,0,1,1.2,0.7,0.5,0.0,0.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Aymeric Laporte,Athletic Bilbao,22,Defender,2866,0,0,0,0,0.5,0.0,0.0,0,6.97,LaLiga,2016,1994,33,0,2,0.2,0.2,1.0,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Martín Montoya,Valencia,25,Defender,2223,0,1,0,0,0.4,0.0,0.0,0,6.96,LaLiga,2016,1991,26,3,2,0.4,0.9,1.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Anaitz Arbilla,Eibar,29,Defender,1573,0,2,0,0,0.4,0.0,0.0,0,6.96,LaLiga,2016,1987,17,5,0,0.5,0.8,0.5,0.0,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Luis Hernández,Malaga,27,Defender,1679,0,1,0,0,0.2,0.0,0.0,0,6.96,LaLiga,2016,1989,19,0,1,0.5,0.2,0.3,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
José Gayá,Valencia,22,Defender,2090,0,2,0,0,0.5,0.0,0.0,0,6.96,LaLiga,2016,1994,24,3,1,0.9,1.0,0.9,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Dani Castellano,Las Palmas,29,Defender,2110,0,1,0,0,0.3,0.0,0.0,0,6.95,LaLiga,2016,1987,25,2,0,0.4,1.9,1.3,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sime Vrsaljko,Atletico Madrid,25,"Defender, Midfielder",924,0,0,0,0,0.2,0.0,0.0,0,6.95,LaLiga,2016,1991,11,3,0,0.4,0.6,0.6,0.3,0.4,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
David Zurutuza,Real Sociedad,30,Midfielder,2505,0,1,0,0,0.8,0.0,0.0,0,6.94,LaLiga,2016,1986,29,2,3,0.5,0.4,1.6,0.1,1.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Xabi Prieto,Real Sociedad,33,Midfielder,2822,0,6,0,0,0.9,0.0,0.0,0,6.94,LaLiga,2016,1983,32,6,8,1.3,0.7,1.6,0.2,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Andrés Iniesta,Barcelona,32,Midfielder,1332,0,3,0,0,0.8,0.0,0.0,0,6.93,LaLiga,2016,1984,13,10,0,1.1,1.4,1.3,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Gabriel Pires,Leganes,23,"Midfielder, Forward",2753,0,2,0,0,1.6,0.0,0.0,0,6.93,LaLiga,2016,1993,33,1,5,1.0,1.1,2.0,0.2,2.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Roberto Soldado,Villarreal,31,Forward,748,0,3,0,0,1.4,0.0,0.0,0,6.93,LaLiga,2016,1985,12,0,4,1.2,0.2,1.8,0.3,0.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Pablo Sarabia,Sevilla,24,"Defender, Midfielder",2134,0,8,0,0,1.3,0.0,0.0,0,6.93,LaLiga,2016,1992,22,12,8,1.4,0.6,1.4,0.3,1.5,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Carles Planas,Celta Vigo,25,"Defender, Midfielder",948,0,0,0,0,0.2,0.0,0.0,0,6.93,LaLiga,2016,1991,11,1,0,1.0,0.3,0.8,0.2,0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Eneko Bóveda,Athletic Bilbao,28,Defender,1559,0,0,0,0,0.1,0.0,0.0,0,6.92,LaLiga,2016,1988,18,1,0,0.1,0.5,0.6,0.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Douglas,Sporting Gijon,26,"Defender, Midfielder",1719,0,0,0,0,0.7,0.0,0.0,0,6.92,LaLiga,2016,1990,20,1,3,1.0,2.2,1.6,0.0,2.3,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Manu García,Deportivo Alaves,30,"Defender, Midfielder",2015,0,1,0,0,0.9,0.0,0.0,0,6.92,LaLiga,2016,1986,25,2,3,0.3,0.3,1.6,0.2,0.9,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Manu García,Deportivo Alaves,18,"Defender, Midfielder",2015,0,1,0,0,0.9,0.0,0.0,0,6.92,LaLiga,2016,1998,25,2,3,0.3,0.3,1.6,0.2,0.9,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Willian José,Real Sociedad,25,Forward,2078,0,4,0,0,2.5,0.0,0.0,0,6.92,LaLiga,2016,1991,27,1,12,0.7,0.4,1.5,0.6,1.9,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Samir Nasri,Sevilla,29,Midfielder,1845,0,3,0,0,1.1,0.0,0.0,0,6.92,LaLiga,2016,1987,22,1,2,1.6,1.7,0.7,0.2,2.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Lucas Digne,Barcelona,23,Defender,1175,0,0,0,0,0.3,0.0,0.0,0,6.92,LaLiga,2016,1993,14,3,0,0.6,0.9,0.6,0.2,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Leo Baptistão,Espanyol,24,"Midfielder, Forward",1429,0,4,0,0,1.6,0.0,0.0,0,6.91,LaLiga,2016,1992,16,5,6,0.7,0.9,2.0,0.1,1.7,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Zouhair Feddal,Deportivo Alaves,27,Defender,2246,0,1,0,0,0.4,0.0,0.0,0,6.91,LaLiga,2016,1989,27,0,2,0.3,0.1,0.4,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jordi Alba,Barcelona,27,Defender,1966,0,6,0,0,0.2,0.0,0.0,0,6.91,LaLiga,2016,1989,21,5,1,0.9,0.3,0.6,0.3,0.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mariano,Sevilla,23,"Defender, Midfielder",2643,0,2,0,0,0.3,0.0,0.0,0,6.9,LaLiga,2016,1993,29,2,0,1.2,1.0,0.7,0.0,0.5,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
João Cancelo,Valencia,22,"Defender, Midfielder",2426,0,4,0,0,0.6,0.0,0.0,0,6.9,LaLiga,2016,1994,27,8,1,0.6,1.8,1.3,0.1,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Samu Castillejo,Villarreal,21,"Midfielder, Forward",2050,0,3,0,0,1.0,0.0,0.0,0,6.9,LaLiga,2016,1995,24,9,2,1.1,1.2,2.4,0.1,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Juanfran,Atletico Madrid,31,Defender,1979,0,2,0,0,0.1,0.0,0.0,0,6.9,LaLiga,2016,1985,21,2,0,0.7,0.8,0.8,0.2,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Juanfran,Atletico Madrid,28,Defender,1979,0,2,0,0,0.1,0.0,0.0,0,6.9,LaLiga,2016,1988,21,2,0,0.7,0.8,0.8,0.2,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Juanfran,Deportivo La Coruna,31,"Defender, Midfielder",2962,0,6,0,0,0.7,0.0,0.0,0,6.9,LaLiga,2016,1985,34,0,0,1.4,0.8,1.4,0.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Juanfran,Deportivo La Coruna,28,"Defender, Midfielder",2962,0,6,0,0,0.7,0.0,0.0,0,6.9,LaLiga,2016,1988,34,0,0,1.4,0.8,1.4,0.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Raúl Navas,Real Sociedad,28,Defender,2799,0,1,0,0,0.8,0.0,0.0,0,6.9,LaLiga,2016,1988,31,1,1,0.3,0.3,0.4,0.1,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Alex Berenguer,Osasuna,21,"Defender, Midfielder",2119,0,6,0,0,0.6,0.0,0.0,0,6.89,LaLiga,2016,1995,22,7,1,0.9,2.2,1.2,0.1,1.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sergi Enrich,Eibar,26,Forward,2829,0,7,0,0,1.7,0.0,0.0,0,6.89,LaLiga,2016,1990,31,7,11,0.9,0.3,1.3,1.0,2.3,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Víctor Laguardia,Deportivo Alaves,27,Defender,2148,0,1,0,0,0.4,0.0,0.0,0,6.89,LaLiga,2016,1989,24,2,2,0.3,0.1,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Diego Reyes,Espanyol,24,"Defender, Midfielder",2889,0,0,0,0,0.3,0.0,0.0,0,6.88,LaLiga,2016,1992,32,2,1,0.0,0.3,0.5,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Aarón Martín,Espanyol,19,Defender,2587,0,0,0,0,0.1,0.0,0.0,0,6.88,LaLiga,2016,1997,28,2,0,0.7,1.3,0.9,0.1,1.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sergio Álvarez,Sporting Gijon,30,"Defender, Midfielder",3007,0,1,0,0,0.4,0.0,0.0,0,6.88,LaLiga,2016,1986,34,2,2,0.6,0.4,1.2,0.0,1.3,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sergio Álvarez,Sporting Gijon,24,"Defender, Midfielder",3007,0,1,0,0,0.4,0.0,0.0,0,6.88,LaLiga,2016,1992,34,2,2,0.6,0.4,1.2,0.0,1.3,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mehdi Carcela-González,Granada,27,"Midfielder, Forward",1753,0,1,0,0,1.4,0.0,0.0,0,6.87,LaLiga,2016,1989,20,2,5,0.7,2.7,1.7,0.2,2.9,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Juankar,Malaga,26,"Defender, Midfielder",2065,0,4,0,0,0.5,0.0,0.0,0,6.87,LaLiga,2016,1990,23,5,2,0.9,0.7,1.5,0.1,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Gustavo Cabral,Celta Vigo,31,Defender,2179,0,1,0,0,0.8,0.0,0.0,0,6.87,LaLiga,2016,1985,25,0,2,0.1,0.2,0.8,0.1,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ander Capa,Eibar,24,"Defender, Midfielder",2553,0,3,0,0,0.3,0.0,0.0,0,6.87,LaLiga,2016,1992,29,2,0,1.0,1.1,0.8,0.0,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mauricio Lemos,Las Palmas,21,Defender,1854,0,0,0,0,0.8,0.0,0.0,0,6.86,LaLiga,2016,1995,21,2,5,0.1,0.4,0.3,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Víctor Ruiz,Villarreal,27,Defender,2367,0,1,0,0,0.2,0.0,0.0,0,6.86,LaLiga,2016,1989,27,1,1,0.2,0.2,0.4,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Emre Colak,Deportivo La Coruna,26,Midfielder,2477,0,6,0,0,1.3,0.0,0.0,0,6.86,LaLiga,2016,1990,29,4,3,2.2,0.9,2.0,0.1,1.7,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Eliaquim Mangala,Valencia,25,Defender,2646,0,0,0,0,0.3,0.0,0.0,0,6.86,LaLiga,2016,1991,30,0,2,0.1,0.4,0.4,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Íñigo Martínez,Real Sociedad,26,Defender,3000,0,2,0,0,1.2,0.0,0.0,0,6.86,LaLiga,2016,1990,34,0,3,0.4,0.4,1.0,0.1,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Pedro Bigas,Las Palmas,26,Defender,2652,0,1,0,0,0.6,0.0,0.0,0,6.86,LaLiga,2016,1990,31,1,4,0.2,0.5,0.9,0.1,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Germán Pezzella,Real Betis,25,Defender,3103,0,0,0,0,0.5,0.0,0.0,0,6.85,LaLiga,2016,1991,36,0,1,0.2,0.1,0.7,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mikel Vesga,Sporting Gijon,23,"Defender, Midfielder",1410,0,1,0,0,0.6,0.0,0.0,0,6.85,LaLiga,2016,1993,16,1,1,0.2,0.9,1.2,0.0,1.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Diego Llorente,Malaga,23,"Defender, Midfielder",2029,0,0,0,0,0.4,0.0,0.0,0,6.85,LaLiga,2016,1993,23,2,2,0.1,0.0,0.6,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Dani García,Eibar,26,"Defender, Midfielder",3185,0,1,0,0,0.6,0.0,0.0,0,6.85,LaLiga,2016,1990,36,0,1,0.6,0.3,0.9,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Marco Asensio,Real Madrid,20,"Midfielder, Forward",1077,0,2,0,0,1.1,0.0,0.0,0,6.84,LaLiga,2016,1996,11,12,3,1.0,1.0,0.7,0.2,0.8,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Stevan Jovetic,Sevilla,27,"Midfielder, Forward",1206,0,4,0,0,2.8,0.0,0.0,0,6.84,LaLiga,2016,1989,12,9,6,1.0,0.5,0.8,0.8,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jesé,Las Palmas,23,"Midfielder, Forward",1161,0,1,0,0,2.1,0.0,0.0,0,6.84,LaLiga,2016,1993,13,3,3,0.9,2.1,1.5,0.0,1.1,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Carlos Carmona,Sporting Gijon,29,"Midfielder, Forward",1866,0,2,0,0,1.4,0.0,0.0,0,6.84,LaLiga,2016,1987,21,4,8,1.0,0.5,1.4,0.5,1.6,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Pedro Mosquera,Deportivo La Coruna,28,Midfielder,1560,0,0,0,0,0.4,0.0,0.0,0,6.84,LaLiga,2016,1988,17,6,3,0.2,0.3,0.7,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Bruno González,Real Betis,26,Defender,1331,0,0,0,0,0.2,0.0,0.0,0,6.84,LaLiga,2016,1990,15,1,1,0.2,0.3,0.4,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Javier Mascherano,Barcelona,32,"Defender, Midfielder",1917,0,3,0,0,0.4,0.0,0.0,0,6.83,LaLiga,2016,1984,20,5,1,0.6,0.1,0.8,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ezequiel Garay,Valencia,30,Defender,2341,0,0,0,0,0.4,0.0,0.0,0,6.83,LaLiga,2016,1986,27,0,4,0.1,0.1,0.6,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Takashi Inui,Eibar,28,"Midfielder, Forward",2088,0,2,0,0,1.6,0.0,0.0,0,6.83,LaLiga,2016,1988,26,2,3,0.8,1.1,1.5,0.2,1.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Lucas Vázquez,Real Madrid,25,Midfielder,1386,0,7,0,0,0.9,0.0,0.0,0,6.82,LaLiga,2016,1991,12,21,2,1.3,0.8,1.5,0.2,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Pablo Hernández,Celta Vigo,30,Midfielder,1899,0,0,0,0,0.5,0.0,0.0,0,6.82,LaLiga,2016,1986,20,6,1,0.4,0.8,2.3,0.1,1.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Pablo Hernández,Celta Vigo,31,Midfielder,1899,0,0,0,0,0.5,0.0,0.0,0,6.82,LaLiga,2016,1985,20,6,1,0.4,0.8,2.3,0.1,1.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Rubén Pérez,Leganes,27,Midfielder,2335,0,1,0,0,0.6,0.0,0.0,0,6.82,LaLiga,2016,1989,26,4,0,0.6,0.4,1.4,0.0,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
